id,district,year,treat,soda
928,"City Hall",2025,0,534.8914
929,"City Hall",2024,0,521.9891
929,"City Hall",2025,0,555.9845
930,"City Hall",2024,0,540.6338
930,"City Hall",2025,0,553.5163
931,"City Hall",2024,0,485.8961
931,"City Hall",2025,0,524.7617
932,"City Hall",2024,0,548.4438
932,"City Hall",2025,0,544.5647
933,"City Hall",2024,0,541.9433
933,"City Hall",2025,0,500.8389
934,"City Hall",2024,0,527.1697
934,"City Hall",2025,0,523.2462
935,"City Hall",2024,0,507.853
935,"City Hall",2025,0,568.3683
936,"City Hall",2024,0,559.2985
936,"City Hall",2025,0,539.3647
937,"City Hall",2024,0,532.4629
937,"City Hall",2025,0,510.9039
938,"City Hall",2024,0,536.4944
938,"City Hall",2025,0,547.2312
939,"City Hall",2024,0,536.882
939,"City Hall",2025,0,516.7593
940,"City Hall",2024,0,567.5931
940,"City Hall",2025,0,545.9816
941,"City Hall",2024,0,495.2705
941,"City Hall",2025,0,530.2702
942,"City Hall",2024,0,495.5913
942,"City Hall",2025,0,500.8997
943,"City Hall",2024,0,522.1842
943,"City Hall",2025,0,543.7232
944,"City Hall",2024,0,507.4453
944,"City Hall",2025,0,565.1969
945,"City Hall",2024,0,526.8423
945,"City Hall",2025,0,556.5323
946,"City Hall",2024,0,507.6458
946,"City Hall",2025,0,546.9089
947,"City Hall",2024,0,521.5484
947,"City Hall",2025,0,524.8145
948,"City Hall",2024,0,543.9499
948,"City Hall",2025,0,561.7833
949,"City Hall",2024,0,557.3878
949,"City Hall",2025,0,498.7321
950,"City Hall",2024,0,568.8079
950,"City Hall",2025,0,574.7794
951,"City Hall",2024,0,533.0568
951,"City Hall",2025,0,486.9131
952,"City Hall",2024,0,551.8632
952,"City Hall",2025,0,553.8704
953,"City Hall",2024,0,516.97
953,"City Hall",2025,0,555.3693
954,"City Hall",2024,0,522.9621
954,"City Hall",2025,0,522.1891
955,"City Hall",2024,0,530.4237
955,"City Hall",2025,0,490.7512
956,"City Hall",2024,0,527.4942
956,"City Hall",2025,0,530.3176
957,"City Hall",2024,0,552.4893
957,"City Hall",2025,0,525.8032
958,"City Hall",2024,0,483.9372
958,"City Hall",2025,0,526.6492
959,"City Hall",2024,0,503.4763
959,"City Hall",2025,0,495.4537
960,"City Hall",2024,0,464.3867
960,"City Hall",2025,0,497.1826
961,"City Hall",2024,0,487.9116
961,"City Hall",2025,0,580.7725
962,"City Hall",2024,0,487.1906
962,"City Hall",2025,0,476.0751
963,"City Hall",2024,0,497.1768
963,"City Hall",2025,0,532.2407
964,"City Hall",2024,0,475.5009
964,"City Hall",2025,0,585.0126
965,"City Hall",2024,0,511.0056
965,"City Hall",2025,0,563.0742
966,"City Hall",2024,0,525.5629
966,"City Hall",2025,0,553.0266
967,"City Hall",2024,0,550.364
967,"City Hall",2025,0,486.9464
968,"City Hall",2024,0,523.9216
968,"City Hall",2025,0,521.8175
969,"City Hall",2024,0,522.9832
969,"City Hall",2025,0,487.5201
970,"City Hall",2024,0,520.5616
970,"City Hall",2025,0,540.4751
971,"City Hall",2024,0,534.9123
971,"City Hall",2025,0,563.9213
972,"City Hall",2024,0,508.8587
972,"City Hall",2025,0,513.1967
973,"City Hall",2024,0,519.2125
973,"City Hall",2025,0,488.2615
974,"City Hall",2024,0,524.5834
974,"City Hall",2025,0,484.9353
975,"City Hall",2024,0,491.1702
975,"City Hall",2025,0,533.7502
976,"City Hall",2024,0,506.0735
976,"City Hall",2025,0,533.5991
977,"City Hall",2024,0,503.7474
977,"City Hall",2025,0,543.1041
978,"City Hall",2024,0,542.7455
978,"City Hall",2025,0,514.8505
979,"City Hall",2024,0,483.4474
979,"City Hall",2025,0,428.3287
980,"City Hall",2024,0,536.8003
980,"City Hall",2025,0,560.7314
981,"City Hall",2024,0,530.944
981,"City Hall",2025,0,534.7374
982,"City Hall",2024,0,532.4451
982,"City Hall",2025,0,502.7184
983,"City Hall",2024,0,504.8891
983,"City Hall",2025,0,499.7
984,"City Hall",2024,0,520.739
984,"City Hall",2025,0,545.5413
985,"City Hall",2024,0,551.3362
985,"City Hall",2025,0,545.7853
986,"City Hall",2024,0,458.233
986,"City Hall",2025,0,525.5632
987,"City Hall",2024,0,547.9319
987,"City Hall",2025,0,573.7625
988,"City Hall",2024,0,524.7689
988,"City Hall",2025,0,594.3264
989,"City Hall",2024,0,555.6834
989,"City Hall",2025,0,485.1452
990,"City Hall",2024,0,537.1324
990,"City Hall",2025,0,562.037
991,"City Hall",2024,0,544.9609
991,"City Hall",2025,0,535.5005
992,"City Hall",2024,0,554.3555
992,"City Hall",2025,0,527.577
993,"City Hall",2024,0,526.0286
993,"City Hall",2025,0,512.4265
994,"City Hall",2024,0,525.3962
994,"City Hall",2025,0,542.7526
995,"City Hall",2024,0,504.0253
995,"City Hall",2025,0,536.3704
996,"City Hall",2024,0,505.9323
996,"City Hall",2025,0,498.6508
997,"City Hall",2024,0,490.1585
997,"City Hall",2025,0,510.367
998,"City Hall",2024,0,530.6742
998,"City Hall",2025,0,551.9213
999,"City Hall",2024,0,539.3361
999,"City Hall",2025,0,520.3207
1000,"City Hall",2024,0,523.7971
1000,"City Hall",2025,0,512.1013
1001,"City Hall",2024,0,515.6187
1001,"City Hall",2025,0,516.2322
1002,"City Hall",2024,0,537.0216
1002,"City Hall",2025,0,513.4775
1003,"City Hall",2024,0,545.4659
1003,"City Hall",2025,0,586.8342
1004,"City Hall",2024,0,518.2231
1004,"City Hall",2025,0,504.3311
1005,"City Hall",2024,0,530.116
1005,"City Hall",2025,0,511.5568
1006,"City Hall",2024,0,476.8258
1006,"City Hall",2025,0,489.4526
1007,"City Hall",2024,0,516.0458
1007,"City Hall",2025,0,558.7238
1008,"City Hall",2024,0,508.6748
1008,"City Hall",2025,0,486.8339
1009,"City Hall",2024,0,549.4315
1009,"City Hall",2025,0,533.3647
1010,"City Hall",2024,0,540.5341
1010,"City Hall",2025,0,517.9034
1011,"City Hall",2024,0,536.0229
1011,"City Hall",2025,0,519.0893
1012,"City Hall",2024,0,529.6888
1012,"City Hall",2025,0,530.7639
1013,"City Hall",2024,0,515.3481
1013,"City Hall",2025,0,494.8327
1014,"City Hall",2024,0,501.8295
1014,"City Hall",2025,0,532.2148
1015,"City Hall",2024,0,488.9932
1015,"City Hall",2025,0,536.0222
1016,"City Hall",2024,0,566.9662
1016,"City Hall",2025,0,555.7368
1017,"City Hall",2024,0,544.5553
1017,"City Hall",2025,0,487.8256
1018,"City Hall",2024,0,517.3433
1018,"City Hall",2025,0,491.3458
1019,"City Hall",2024,0,540.2676
1019,"City Hall",2025,0,532.6686
1020,"City Hall",2024,0,517.4028
1020,"City Hall",2025,0,513.3613
1021,"City Hall",2024,0,548.9031
1021,"City Hall",2025,0,512.2191
1022,"City Hall",2024,0,496.3106
1022,"City Hall",2025,0,576.163
1023,"City Hall",2024,0,531.7501
1023,"City Hall",2025,0,511.7353
1024,"City Hall",2024,0,511.396
1024,"City Hall",2025,0,516.0963
1025,"City Hall",2024,0,522.6877
1025,"City Hall",2025,0,584.4213
1026,"City Hall",2024,0,497.5493
1026,"City Hall",2025,0,537.3067
1027,"City Hall",2024,0,567.5959
1027,"City Hall",2025,0,498.7657
1028,"City Hall",2024,0,542.382
1028,"City Hall",2025,0,487.3349
1029,"City Hall",2024,0,578.4337
1029,"City Hall",2025,0,508.8035
1030,"City Hall",2024,0,494.9023
1030,"City Hall",2025,0,531.5026
1031,"City Hall",2024,0,524.2797
1031,"City Hall",2025,0,531.3926
1032,"City Hall",2024,0,523.0964
1032,"City Hall",2025,0,525.9741
1033,"City Hall",2024,0,525.2045
1033,"City Hall",2025,0,536.9351
1034,"City Hall",2024,0,544.8351
1034,"City Hall",2025,0,518.6091
1035,"City Hall",2024,0,541.0839
1035,"City Hall",2025,0,491.4343
1036,"City Hall",2024,0,546.4332
1036,"City Hall",2025,0,516.8248
1037,"City Hall",2024,0,535.9858
1037,"City Hall",2025,0,520.7519
1038,"City Hall",2024,0,513.0084
1038,"City Hall",2025,0,528.7847
1039,"City Hall",2024,0,530.7995
1039,"City Hall",2025,0,550.3254
1040,"City Hall",2024,0,483.4695
1040,"City Hall",2025,0,529.0419
1041,"City Hall",2024,0,547.1657
1041,"City Hall",2025,0,605.3104
1042,"City Hall",2024,0,503.4907
1042,"City Hall",2025,0,571.2241
1043,"City Hall",2024,0,566.7037
1043,"City Hall",2025,0,524.6913
1044,"City Hall",2024,0,511.8629
1044,"City Hall",2025,0,539.5912
1045,"City Hall",2024,0,564.0499
1045,"City Hall",2025,0,492.6418
1046,"City Hall",2024,0,546.4664
1046,"City Hall",2025,0,517.318
1047,"City Hall",2024,0,542.8217
1047,"City Hall",2025,0,497.7499
1048,"City Hall",2024,0,505.5801
1048,"City Hall",2025,0,553.1475
1049,"City Hall",2024,0,519.829
1049,"City Hall",2025,0,520.2521
1050,"City Hall",2024,0,526.0464
1050,"City Hall",2025,0,511.6247
1051,"City Hall",2024,0,519.7231
1051,"City Hall",2025,0,536.0624
1052,"City Hall",2024,0,509.012
1052,"City Hall",2025,0,503.6225
1053,"City Hall",2024,0,520.6705
1053,"City Hall",2025,0,513.096
1054,"City Hall",2024,0,536.2344
1054,"City Hall",2025,0,553.4922
1055,"City Hall",2024,0,518.4745
1055,"City Hall",2025,0,525.3447
1056,"City Hall",2024,0,514.1891
1056,"City Hall",2025,0,519.9612
1057,"City Hall",2024,0,528.0027
1057,"City Hall",2025,0,523.6234
1058,"City Hall",2024,0,513.7742
1058,"City Hall",2025,0,489.435
1059,"City Hall",2024,0,515.0321
1059,"City Hall",2025,0,478.8931
1060,"City Hall",2024,0,541.277
1060,"City Hall",2025,0,539.9131
1061,"City Hall",2024,0,521.1871
1061,"City Hall",2025,0,493.8216
1062,"City Hall",2024,0,533.252
1062,"City Hall",2025,0,548.2827
1063,"City Hall",2024,0,548.4484
1063,"City Hall",2025,0,506.1656
1064,"City Hall",2024,0,531.4772
1064,"City Hall",2025,0,506.0829
1065,"City Hall",2024,0,506.8173
1065,"City Hall",2025,0,529.0662
1066,"City Hall",2024,0,587.8545
1066,"City Hall",2025,0,517.8904
1067,"City Hall",2024,0,505.8887
1067,"City Hall",2025,0,482.2267
1068,"City Hall",2024,0,542.4757
1068,"City Hall",2025,0,561.0628
1069,"City Hall",2024,0,528.8022
1069,"City Hall",2025,0,554.1233
1070,"City Hall",2024,0,519.6602
1070,"City Hall",2025,0,530.7399
1071,"City Hall",2024,0,565.7529
1071,"City Hall",2025,0,510.7358
1072,"City Hall",2024,0,555.6833
1072,"City Hall",2025,0,470.2704
1073,"City Hall",2024,0,539.7715
1073,"City Hall",2025,0,534.5416
1074,"City Hall",2024,0,517.27
1074,"City Hall",2025,0,509.9917
1075,"City Hall",2024,0,534.2426
1075,"City Hall",2025,0,520.8013
1076,"City Hall",2024,0,544.7958
1076,"City Hall",2025,0,551.7448
1077,"City Hall",2024,0,542.7846
1077,"City Hall",2025,0,544.3294
1078,"City Hall",2024,0,538.7307
1078,"City Hall",2025,0,526.9465
1079,"City Hall",2024,0,526.9485
1079,"City Hall",2025,0,529.8427
1080,"City Hall",2024,0,514.0466
1080,"City Hall",2025,0,515.0402
1081,"City Hall",2024,0,504.3941
1081,"City Hall",2025,0,536.5857
1082,"City Hall",2024,0,445.9301
1082,"City Hall",2025,0,516.9128
1083,"City Hall",2024,0,527.0574
1083,"City Hall",2025,0,532.4139
1084,"City Hall",2024,0,506.7534
1084,"City Hall",2025,0,513.3174
1085,"City Hall",2024,0,554.05
1085,"City Hall",2025,0,504.8205
1086,"City Hall",2024,0,563.2568
1086,"City Hall",2025,0,530.8971
1087,"City Hall",2024,0,533.5741
1087,"City Hall",2025,0,549.0609
1088,"City Hall",2024,0,558.8807
1088,"City Hall",2025,0,497.28
1089,"City Hall",2024,0,508.9547
1089,"City Hall",2025,0,540.8459
1090,"City Hall",2024,0,514.1222
1090,"City Hall",2025,0,490.629
1091,"City Hall",2024,0,540.1505
1091,"City Hall",2025,0,538.0264
1092,"City Hall",2024,0,511.9381
1092,"City Hall",2025,0,513.036
1093,"City Hall",2024,0,511.0382
1093,"City Hall",2025,0,522.5181
1094,"City Hall",2024,0,534.8226
1094,"City Hall",2025,0,531.3427
1095,"City Hall",2024,0,505.8449
1095,"City Hall",2025,0,506.92
1096,"City Hall",2024,0,511.9069
1096,"City Hall",2025,0,514.5895
1097,"City Hall",2024,0,524.4089
1097,"City Hall",2025,0,573.8074
1098,"City Hall",2024,0,508.1134
1098,"City Hall",2025,0,530.022
1099,"City Hall",2024,0,530.6522
1099,"City Hall",2025,0,505.8615
1100,"City Hall",2024,0,530.4022
1100,"City Hall",2025,0,567.1122
1101,"City Hall",2024,0,526.1357
1101,"City Hall",2025,0,508.1587
1102,"City Hall",2024,0,522.2081
1102,"City Hall",2025,0,529.9047
1103,"City Hall",2024,0,481.6185
1103,"City Hall",2025,0,524.3278
1104,"City Hall",2024,0,518.7507
1104,"City Hall",2025,0,491.3538
1105,"City Hall",2024,0,536.0742
1105,"City Hall",2025,0,551.5074
1106,"City Hall",2024,0,532.9271
1106,"City Hall",2025,0,569.9099
1107,"City Hall",2024,0,566.789
1107,"City Hall",2025,0,560.7175
1108,"City Hall",2024,0,516.9996
1108,"City Hall",2025,0,518.235
1109,"City Hall",2024,0,540.2224
1109,"City Hall",2025,0,520.2543
1110,"City Hall",2024,0,479.8391
1110,"City Hall",2025,0,534.9315
1111,"City Hall",2024,0,519.1368
1111,"City Hall",2025,0,462.5268
1112,"City Hall",2024,0,505.8408
1112,"City Hall",2025,0,511.2377
1113,"City Hall",2024,0,529.5225
1113,"City Hall",2025,0,558.286
1114,"City Hall",2024,0,504.891
1114,"City Hall",2025,0,523.8686
1115,"City Hall",2024,0,494.8331
1115,"City Hall",2025,0,554.3771
1116,"City Hall",2024,0,466.122
1116,"City Hall",2025,0,560.6367
1117,"City Hall",2024,0,565.7106
1117,"City Hall",2025,0,566.4203
1118,"City Hall",2024,0,519.9431
1118,"City Hall",2025,0,601.5921
1119,"City Hall",2024,0,521.6507
1119,"City Hall",2025,0,580.5111
1120,"City Hall",2024,0,527.9787
1120,"City Hall",2025,0,517.8096
1121,"City Hall",2024,0,515.0823
1121,"City Hall",2025,0,523.4985
1122,"City Hall",2024,0,552.6749
1122,"City Hall",2025,0,518.3453
1123,"City Hall",2024,0,511.8628
1123,"City Hall",2025,0,563.5947
1124,"City Hall",2024,0,556.4836
1124,"City Hall",2025,0,560.1867
1125,"City Hall",2024,0,556.1993
1125,"City Hall",2025,0,550.5204
1126,"City Hall",2024,0,542.5523
1126,"City Hall",2025,0,486.4186
1127,"City Hall",2024,0,521.5958
1127,"City Hall",2025,0,579.3947
1128,"City Hall",2024,0,545.0916
1128,"City Hall",2025,0,521.0201
1129,"City Hall",2024,0,490.9067
1129,"City Hall",2025,0,574.2681
1130,"City Hall",2024,0,527.3848
1130,"City Hall",2025,0,518.6941
1131,"City Hall",2024,0,543.3142
1131,"City Hall",2025,0,561.0734
1132,"City Hall",2024,0,509.2581
1132,"City Hall",2025,0,534.685
1133,"City Hall",2024,0,492.9748
1133,"City Hall",2025,0,540.1685
1134,"City Hall",2024,0,499.7589
1134,"City Hall",2025,0,532.7938
1135,"City Hall",2024,0,516.0437
1135,"City Hall",2025,0,522.5018
1136,"City Hall",2024,0,508.9885
1136,"City Hall",2025,0,530.3843
1137,"City Hall",2024,0,502.1624
1137,"City Hall",2025,0,564.3443
1138,"City Hall",2024,0,547.2785
1138,"City Hall",2025,0,507.6837
1139,"City Hall",2024,0,550.0487
1139,"City Hall",2025,0,523.89
1140,"City Hall",2024,0,544.4846
1140,"City Hall",2025,0,523.3981
1141,"City Hall",2024,0,506.5291
1141,"City Hall",2025,0,502.5407
1142,"City Hall",2024,0,504.85
1142,"City Hall",2025,0,510.0863
1143,"City Hall",2024,0,483.9993
1143,"City Hall",2025,0,518.7184
1144,"City Hall",2024,0,521.1901
1144,"City Hall",2025,0,504.2594
1145,"City Hall",2024,0,532.2744
1145,"City Hall",2025,0,548.0695
1146,"City Hall",2024,0,525.4327
1146,"City Hall",2025,0,561.0233
1147,"City Hall",2024,0,494.8881
1147,"City Hall",2025,0,529.5443
1148,"City Hall",2024,0,513.1894
1148,"City Hall",2025,0,520.9012
1149,"City Hall",2024,0,466.5994
1149,"City Hall",2025,0,533.8127
1150,"City Hall",2024,0,494.7505
1150,"City Hall",2025,0,500.9104
1151,"City Hall",2024,0,550.0646
1151,"City Hall",2025,0,514.6028
1152,"City Hall",2024,0,523.7606
1152,"City Hall",2025,0,528.0256
1153,"City Hall",2024,0,545.7455
1153,"City Hall",2025,0,576.714
1154,"City Hall",2024,0,528.5435
1154,"City Hall",2025,0,568.8244
1155,"City Hall",2024,0,556.6402
1155,"City Hall",2025,0,537.0413
1156,"City Hall",2024,0,527.4556
1156,"City Hall",2025,0,516.1436
1157,"City Hall",2024,0,500.7881
1157,"City Hall",2025,0,531.6209
1158,"City Hall",2024,0,504.9836
1158,"City Hall",2025,0,506.7719
1159,"City Hall",2024,0,529.3405
1159,"City Hall",2025,0,592.4892
1160,"City Hall",2024,0,549.4042
1160,"City Hall",2025,0,566.9824
1161,"City Hall",2024,0,578.1826
1161,"City Hall",2025,0,591.3427
1162,"City Hall",2024,0,538.0093
1162,"City Hall",2025,0,508.0482
1163,"City Hall",2024,0,484.588
1163,"City Hall",2025,0,518.698
1164,"City Hall",2024,0,532.0493
1164,"City Hall",2025,0,513.0628
1165,"City Hall",2024,0,501.1293
1165,"City Hall",2025,0,493.8844
1166,"City Hall",2024,0,547.1324
1166,"City Hall",2025,0,527.7529
1167,"City Hall",2024,0,527.2321
1167,"City Hall",2025,0,531.4304
1168,"City Hall",2024,0,536.1514
1168,"City Hall",2025,0,559.353
1169,"City Hall",2024,0,535.47
1169,"City Hall",2025,0,569.1396
1170,"City Hall",2024,0,531.2513
1170,"City Hall",2025,0,531.7953
1171,"City Hall",2024,0,538.391
1171,"City Hall",2025,0,531.2021
1172,"City Hall",2024,0,535.5458
1172,"City Hall",2025,0,527.6132
1173,"City Hall",2024,0,516.2036
1173,"City Hall",2025,0,561.1305
1174,"City Hall",2024,0,523.8002
1174,"City Hall",2025,0,545.6388
1175,"City Hall",2024,0,510.114
1175,"City Hall",2025,0,545.6111
1176,"City Hall",2024,0,530.4808
1176,"City Hall",2025,0,542.8939
1177,"City Hall",2024,0,512.2928
1177,"City Hall",2025,0,543.1442
1178,"City Hall",2024,0,554.6183
1178,"City Hall",2025,0,503.0937
1179,"City Hall",2024,0,540.5835
1179,"City Hall",2025,0,558.5872
1180,"City Hall",2024,0,527.5743
1180,"City Hall",2025,0,536.8522
1181,"City Hall",2024,0,511.537
1181,"City Hall",2025,0,540.4297
1182,"City Hall",2024,0,555.1964
1182,"City Hall",2025,0,520.8839
1183,"City Hall",2024,0,551.911
1183,"City Hall",2025,0,523.0339
1184,"City Hall",2024,0,502.3183
1184,"City Hall",2025,0,534.2714
1185,"City Hall",2024,0,553.6913
1185,"City Hall",2025,0,523.7391
1186,"City Hall",2024,0,530.3801
1186,"City Hall",2025,0,577.6533
1187,"City Hall",2024,0,479.9346
1187,"City Hall",2025,0,531.7318
1188,"City Hall",2024,0,552.9637
1188,"City Hall",2025,0,500.9988
1189,"City Hall",2024,0,533.9094
1189,"City Hall",2025,0,525.6824
1190,"City Hall",2024,0,528.1653
1190,"City Hall",2025,0,547.6494
1191,"City Hall",2024,0,506.9718
1191,"City Hall",2025,0,489.5213
1192,"City Hall",2024,0,544.1281
1192,"City Hall",2025,0,541.6045
1193,"City Hall",2024,0,500.2303
1193,"City Hall",2025,0,478.2071
1194,"City Hall",2024,0,525.0304
1194,"City Hall",2025,0,541.57
1195,"City Hall",2024,0,522.8639
1195,"City Hall",2025,0,574.1784
1196,"City Hall",2024,0,509.1573
1196,"City Hall",2025,0,505.1527
1197,"City Hall",2024,0,515.8773
1197,"City Hall",2025,0,498.11
1198,"City Hall",2024,0,547.5253
1198,"City Hall",2025,0,539.377
1199,"City Hall",2024,0,523.9642
1199,"City Hall",2025,0,526.8201
1200,"City Hall",2024,0,567.4102
1200,"City Hall",2025,0,558.8416
1201,"City Hall",2024,0,530.9926
1201,"City Hall",2025,0,515.6246
1202,"City Hall",2024,0,558.504
1202,"City Hall",2025,0,473.7638
1203,"City Hall",2024,0,510.9583
1203,"City Hall",2025,0,500.9597
1204,"City Hall",2024,0,515.8643
1204,"City Hall",2025,0,481.1898
1205,"City Hall",2024,0,577.8797
1205,"City Hall",2025,0,504.4286
1206,"City Hall",2024,0,511.679
1206,"City Hall",2025,0,549.2261
1207,"City Hall",2024,0,531.8538
1207,"City Hall",2025,0,558.457
1208,"City Hall",2024,0,537.2444
1208,"City Hall",2025,0,512.5326
1209,"City Hall",2024,0,514.1268
1209,"City Hall",2025,0,528.6027
1210,"City Hall",2024,0,539.538
1210,"City Hall",2025,0,540.2392
1211,"City Hall",2024,0,555.9812
1211,"City Hall",2025,0,553.7987
1212,"City Hall",2024,0,510.1221
1212,"City Hall",2025,0,515.423
1213,"City Hall",2024,0,542.2847
1213,"City Hall",2025,0,552.5688
1214,"City Hall",2024,0,508.7056
1214,"City Hall",2025,0,570.9932
1215,"City Hall",2024,0,541.6944
1215,"City Hall",2025,0,522.913
1216,"City Hall",2024,0,541.1519
1216,"City Hall",2025,0,500.0916
1217,"City Hall",2024,0,552.9459
1217,"City Hall",2025,0,495.3362
1218,"City Hall",2024,0,485.3752
1218,"City Hall",2025,0,535.7377
1219,"City Hall",2024,0,515.9597
1219,"City Hall",2025,0,477.6688
1220,"City Hall",2024,0,534.8057
1220,"City Hall",2025,0,551.5412
1221,"City Hall",2024,0,492.7534
1221,"City Hall",2025,0,503.0975
1222,"City Hall",2024,0,524.2803
1222,"City Hall",2025,0,529.8414
1223,"City Hall",2024,0,573.4178
1223,"City Hall",2025,0,507.306
1224,"City Hall",2024,0,545.4066
1224,"City Hall",2025,0,556.5618
1225,"City Hall",2024,0,560.4135
1225,"City Hall",2025,0,515.3138
1226,"City Hall",2024,0,517.9481
1226,"City Hall",2025,0,515.0026
1227,"City Hall",2024,0,536.0173
1227,"City Hall",2025,0,569.541
1228,"City Hall",2024,0,524.9532
1228,"City Hall",2025,0,542.9352
1229,"City Hall",2024,0,521.2612
1229,"City Hall",2025,0,494.8599
1230,"City Hall",2024,0,487.5182
1230,"City Hall",2025,0,501.0948
1231,"City Hall",2024,0,517.5027
1231,"City Hall",2025,0,517.1451
1232,"City Hall",2024,0,525.6443
1232,"City Hall",2025,0,517.7422
1233,"City Hall",2024,0,474.8225
1233,"City Hall",2025,0,532.3107
1234,"City Hall",2024,0,535.1296
1234,"City Hall",2025,0,547.3813
1235,"City Hall",2024,0,540.3265
1235,"City Hall",2025,0,558.0822
1236,"City Hall",2024,0,549.1191
1236,"City Hall",2025,0,462.7038
1237,"City Hall",2024,0,529.5237
1237,"City Hall",2025,0,495.5068
1238,"City Hall",2024,0,468.8841
1238,"City Hall",2025,0,570.957
1239,"City Hall",2024,0,536.7896
1239,"City Hall",2025,0,505.865
1240,"City Hall",2024,0,512.9246
1240,"City Hall",2025,0,566.282
1241,"City Hall",2024,0,554.9619
1241,"City Hall",2025,0,561.051
1242,"City Hall",2024,0,554.9879
1242,"City Hall",2025,0,555.0325
1243,"City Hall",2024,0,502.1693
1243,"City Hall",2025,0,511.7836
1244,"City Hall",2024,0,561.1029
1244,"City Hall",2025,0,492.8444
1245,"City Hall",2024,0,537.34
1245,"City Hall",2025,0,539.178
1246,"City Hall",2024,0,546.5499
1246,"City Hall",2025,0,582.5345
1247,"City Hall",2024,0,481.8796
1247,"City Hall",2025,0,528.1443
1248,"City Hall",2024,0,556.9341
1248,"City Hall",2025,0,546.2813
1249,"City Hall",2024,0,540.4872
1249,"City Hall",2025,0,551.3031
1250,"City Hall",2024,0,542.0538
1250,"City Hall",2025,0,550.1044
1251,"City Hall",2024,0,523.629
1251,"City Hall",2025,0,525.2484
1252,"City Hall",2024,0,521.5803
1252,"City Hall",2025,0,507.8432
1253,"City Hall",2024,0,536.5172
1253,"City Hall",2025,0,562.6374
1254,"City Hall",2024,0,545.4728
1254,"City Hall",2025,0,551.1068
1255,"City Hall",2024,0,548.8279
1255,"City Hall",2025,0,454.3837
1256,"Old Eagleton",2024,0,506.4016
1256,"Old Eagleton",2025,0,540.6772
1257,"Old Eagleton",2024,0,482.286
1257,"Old Eagleton",2025,0,511.0472
1258,"Old Eagleton",2024,0,450.9451
1258,"Old Eagleton",2025,0,517.9866
1259,"Old Eagleton",2024,0,513.936
1259,"Old Eagleton",2025,0,558.8746
1260,"Old Eagleton",2024,0,519.9203
1260,"Old Eagleton",2025,0,572.5676
1261,"Old Eagleton",2024,0,513.6616
1261,"Old Eagleton",2025,0,507.0103
1262,"Old Eagleton",2024,0,578.5005
1262,"Old Eagleton",2025,0,520.4711
1263,"Old Eagleton",2024,0,544.3049
1263,"Old Eagleton",2025,0,508.5841
1264,"Old Eagleton",2024,0,523.756
1264,"Old Eagleton",2025,0,556.0828
1265,"Old Eagleton",2024,0,518.8676
1265,"Old Eagleton",2025,0,533.4316
1266,"Old Eagleton",2024,0,522.9238
1266,"Old Eagleton",2025,0,556.9125
1267,"Old Eagleton",2024,0,517.2232
1267,"Old Eagleton",2025,0,539.5909
1268,"Old Eagleton",2024,0,527.5034
1268,"Old Eagleton",2025,0,571.1559
1269,"Old Eagleton",2024,0,543.6578
1269,"Old Eagleton",2025,0,497.1601
1270,"Old Eagleton",2024,0,567.5588
1270,"Old Eagleton",2025,0,539.3424
1271,"Old Eagleton",2024,0,539.8204
1271,"Old Eagleton",2025,0,527.6682
1272,"Old Eagleton",2024,0,522.9616
1272,"Old Eagleton",2025,0,519.8951
1273,"Old Eagleton",2024,0,534.6281
1273,"Old Eagleton",2025,0,561.0845
1274,"Old Eagleton",2024,0,546.0027
1274,"Old Eagleton",2025,0,539.0055
1275,"Old Eagleton",2024,0,509.5674
1275,"Old Eagleton",2025,0,521.9106
1276,"Old Eagleton",2024,0,522.1895
1276,"Old Eagleton",2025,0,531.0846
1277,"Old Eagleton",2024,0,522.5804
1277,"Old Eagleton",2025,0,527.2371
1278,"Old Eagleton",2024,0,482.7548
1278,"Old Eagleton",2025,0,538.6354
1279,"Old Eagleton",2024,0,507.6576
1279,"Old Eagleton",2025,0,544.0642
1280,"Old Eagleton",2024,0,580.7514
1280,"Old Eagleton",2025,0,541.1356
1281,"Old Eagleton",2024,0,477.3557
1281,"Old Eagleton",2025,0,518.2121
1282,"Old Eagleton",2024,0,552.8743
1282,"Old Eagleton",2025,0,518.8304
1283,"Old Eagleton",2024,0,506.974
1283,"Old Eagleton",2025,0,496.4713
1284,"Old Eagleton",2024,0,529.9468
1284,"Old Eagleton",2025,0,520.3544
1285,"Old Eagleton",2024,0,516.5369
1285,"Old Eagleton",2025,0,553.3073
1286,"Old Eagleton",2024,0,527.9326
1286,"Old Eagleton",2025,0,527.3519
1287,"Old Eagleton",2024,0,547.9039
1287,"Old Eagleton",2025,0,551.5138
1288,"Old Eagleton",2024,0,560.0786
1288,"Old Eagleton",2025,0,532.5155
1289,"Old Eagleton",2024,0,537.4355
1289,"Old Eagleton",2025,0,482.9213
1290,"Old Eagleton",2024,0,540.4747
1290,"Old Eagleton",2025,0,453.1488
1291,"Old Eagleton",2024,0,560.5157
1291,"Old Eagleton",2025,0,557.6979
1292,"Old Eagleton",2024,0,542.4668
1292,"Old Eagleton",2025,0,543.883
1293,"Old Eagleton",2024,0,525.0966
1293,"Old Eagleton",2025,0,509.8226
1294,"Old Eagleton",2024,0,475.9485
1294,"Old Eagleton",2025,0,543.4915
1295,"Old Eagleton",2024,0,537.9339
